,Location,Newspaper,Date,Text,URL,Language,Nationality_1,Name_1,Name,Nickname,Nationality,Profession,Body,Height_1,Height_2,Age_1,Age,Instrument,Man,Woman,Women,Men,Men_final,Women_final,Height,Reward,Reward_converted,Reward_amount
35,Bas-Canada,Quebec Gazette,1788-06-05,"RUN AWAY from the Shooner Lucy, a Mulatto fellow named PASCAL PURO, the property of JOHN SARGENT; he is about eighteen years of age, a stout strong lad, about five feet six or seven inches high, talks good English, writes and reads has a scar under one of his ears, calls himself a fee-man, is supposed to be concealed in some house in this town. Any person harbouring or taking way said fellow, will bee dealt agreeable to law. FOUR DOLLARS Reward will be giveen any person giving information, so that may be securedm by applying to CONSTANT FREEMAN Quebec, June 1788",https://www.marronnage.info/fr/document.php?id=11661,en,[],['named PASCAL PURO'],['pascal puro'],[],[],[],['ears'],['five  six'],"[5, 6]",['eighteen '],[18],[],"['lad', 'man']",[],[],[],"[1, 1]",[],[66],['four dollars'],[135],[4]
36,Bas-Canada,Quebec Gazette,1788-06-26,"RUN away on the 24th April last, a Mulatto Boy named BEN, about thirteen years of age, five feet four or five inches high, streight black hair, not tied, well limbed; had on when he went off a blue round jacket and trowsers, and a round hat; speaks good English and some broken French.  Whoever will apprehend the said boy and return him to his master at Mr Levy Solomons's, shall recieves FIVE POUNDS Reward all expences paid. All persons are forewarned to harbour or employ said Mulattoe, under pain of being prosecuted as the law directs. Montreal, 5th June, 1788. M. MICHAELS.",https://www.marronnage.info/fr/document.php?id=11662,en,[],['named BEN'],['ben'],[],[],[],['hair'],['five  four'],"[5, 4]",['thirteen '],[13],[],"['Boy', 'boy']",[],[],[],"[1, 1]",[],[64],['five pounds'],[1175],[5]
37,Bas-Canada,Quebec Herald,1789-12-14,"Quebec, Dec.14, 1789. RUN AWAY From the Subscriber, last spring, a Negro wench named Ruth, it is suspected she is about St. John's. If any person will apprehends the said Negro wench and deliver her to Mr. Fitch, at ST. Johns, Mr Dillon at Montreal, or the Subscriber in Quebec, all reasonable expences will be paid by JOHN SAUL.",https://www.marronnage.info/fr/document.php?id=11664,en,[],['named Ruth'],['ruth'],[],[],[],[],[],[],[],[],[],[],"['wench', 'wench']",[],[],[],"[1, 1]",[],[],[],[]
38,Bas-Canada,Quebec Gazette,1790-10-28,"RUN AWAY From the Subsciber, a Negro Man, named Richard, about five foot seven inches high, twenty seven years of age, and has a cast in one eye: had on when he went away, a dark brown jacket and long Trousers, whoever will apprehend and return him to the Suscriber. shall have receive TWO GUINEAS Reward, and all reasonable expences paid. ROSSETER HOYLE. Montreal, 20th Oct. 1790.",https://www.marronnage.info/fr/document.php?id=11666,en,[],['named Richard'],['richard'],[],[],[],['eye'],[],[],['seven '],[7],[],['Man'],[],[],[],[1],[],[],['two guineass'],[],[]
39,Bas-Canada,Quebec Herald,1790-11-04,"A Negro man named Richard, About five foot seven inches high, twenty seven years of age, and has a cast in one eye; had on when he went away, a dark brown jacket and long trowsers; whoever will apprehend and return him to the subscriber shall receive two guineas reward and all reasonable expences paid Rosseter Hoyle. 
",https://www.marronnage.info/fr/document.php?id=11668,en,[],['named Richard'],['richard'],[],[],[],['eye'],[],[],['seven '],[7],[],['man'],[],[],[],[1],[],[],['two guineass'],[],[]
40,Bas-Canada,Quebec Gazette,1791-07-28,"RUN AWAY From the Night of the 13th. Instant: A NEGRO WENCH. Named Cleo, about thirty years old, pretty stout made, but not tall; speaks English and French, the latter not fluently. As she has taken all her own cloaths and some which did not belong to her, it is uncertain what dress she may wear. She is supposed to have gone off in a canoe with a man of low stature and dark complexion , who speaks English, Dutch, and frennch. She got out of a garret window by the help of a ladder.- Whoever will apprehend and return she said wench to the Subscriber at Berthier, or five notice to him, or to the Printer hereof, where she may be found, shall be liberally rewarded, and all reasonable expences paid. Berthier, 21 st July, 1979 J. JOSEPH.   Any person harbouring or favouring the escape of the above-named Negro Wench, will be prosecuted according to law.",https://www.marronnage.info/fr/document.php?id=11669,en,[],"['Named Cleo', 'named Negro Wench']",['negro wench'],[],[],[],[],[],[],['thirty '],[30],[],['man'],"['WENCH', 'wench', 'Wench']",[],[],[1],"[1, 1, 1]",[],[],[],[]
41,Bas-Canada,Montreal Gazette,1792-10-11,"Twenty Dollars Reward. Ran away from the Subscriber on Sunday the 7th instant, a Mulatto apprentice about nineteen years of age, and about 5 feet 9 inches high a Shoe-marker by trade, had on when he went away a brown Surtout coat, a Jean Coat and Leggins, a pair of Boots and new coarse Hat. Also a Canadian man about twenty-six years of age, much marked with the small-pox, speaks broken English, had with him a brown Surtout coat, a brown coat and striped vert, he is a Tanner and Currier by trade. Whosoever apprehens the above mentioned men, and delivers them at Montreal, or to the Subscriber at Sault au Recollet shall recieve the above reward and all reasonable charge paid by John TIEPLE. N.B. The apprentice's name is Eber Welden, and the Canadian Pierre Agie.",https://www.marronnage.info/fr/document.php?id=11672,en,['Canadian'],[],[],[],['canadian'],[],[],['5  9'],"[5, 9]","['nineteen ', 'twenty-six ']","[19, 26]",[],['man'],[],[],['men'],"[1, 2]",[],[69],['twenty dollars'],[626],[20]
42,Bas-Canada,Montreal Gazette,1792-11-22,"Montreal, 20th November 1792 BROKE Goal and escaped on Sunday the 18 th instant, about eight o'Clock in the evening, William Spencer, a Negro, charged with pretty larceby; he is about five feet and six inches high, well made, and wose a short blue Jacket, and red waistcoat, black breeches, a round hat and generally a wig. JACOB KUHN Goaler. All Officers of Militia in the country, as well as all other His Majesty's subjects, are hereby required to use their utmost diligence in appehending the said criminal and to lodge him in any of the goals of the province, the repective keepers whereof are hereby required to recieve the saidd WILLIAM SPENCER into their custody and him safely keep until  he shall be discharged by due course of law; and as a further encouragement a reward of four dollars and all reasonable charges shall be paid on the criminals being commited to any of the said Goals by EDW. WM. GRAY Sherrif",https://www.marronnage.info/fr/document.php?id=11673,en,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['four dollars'],[125],[4]
43,Bas-Canada,Quebec Gazette,1793-05-06,"Montreal, 12th May, 1793. BROKE GOAL and escape, this morning, LOUIS BRABAN dit LAMIE, a Canadian, charged with MURDER, about five feet ten inches high, brown complexion and dark brown hair; had on a blue capot and trousers, canadian shoes, a check silk handkecheif and round hat, and is stout and well made. Also, JOHN HITLENGER, a Soldier in the Second Battalion of the Sixtieth Regiment, a german, charged with ROBBERY; he is about five feet four inches high and twenty eight years of age, fair complexion and light brown hair; and a short blanket coat, a green warsted stockings ans English shoes. Also, JACOB SIMPSON, a Negro, indicted for pretty Larceny; he is about five feet two inches high, and about twenty years of age, had on a green jacket and old brown trowsers.  JACOB KUHN, Goaler. All Captains and Officers of the Militia, in the several country parishes, as well as all other His Majesty's subjects, are hereby required to use their atmost diligent to apprehend the said Criminals, and to lodge them in any of the Goals of this Province, the respective Keepers whereof are likewise, required to receive them into their custody, and them safely keep, until they shall de discharged by due course of law; and as a further encouragement, a Reward of EIGHT DOLLARS, with all reasonable Expences, will be paid for each of the said Criminals. on their being commited to any of the said Goals, by EDWD WM. GRAY, Sheriff.",https://www.marronnage.info/fr/document.php?id=11675,en,"['Canadian', 'german']",[],[],[],"['canadian', 'german']",['soldier'],"['hair', 'hair']","['five  ten', 'five  four', 'five  two']","[5, 10, 5, 4, 5, 2]","['eight ', 'twenty ']","[8, 20]",[],[],[],[],[],[],[],"[70, 64, 62]",['eight dollars'],[243],[8]
44,Bas-Canada,Montreal Gazette,1793-05-16,"Montreal, 12th May, 1793. BROKE GOAL and escape, this morning, LOUIS BRABAN dit LAMIE, a Canadian, charged with MURDER, about five feet ten inches high, brown complexion and dark brown hair; had on a blue capot and trousers, canadian shoes, a check silk handkecheif and round hat, and is stout and well made. Also, JOHN HITLENGER, a Soldier in the Second Battalion of the Sixtieth Regiment, a german, charged with ROBBERY; he is about five feet four inches high and twenty eight years of age, fair complexion and light brown hair; and a short blanket coat, a green warsted stockings ans English shoes. Also, JACOB SIMPSON, a Negro, indicted for pretty Larceny; he is about five feet two inches high, and about twenty years of age, had on a green jacket and old brown trowsers.  JACOB KUHN, Goaler. All Captains and Officers of the Militia, in the several country parishes, as well as all other His Majesty's subjects, are hereby required to use their atmost diligent to apprehend the said Criminals, and to lodge them in any of the Goals of this Province, the respective Keepers whereof are likewise, required to receive them into their custody, and them safely keep, until they shall de discharged by due course of law; and as a further encouragement, a Reward of EIGHT DOLLARS, with all reasonable Expences, will be paid for each of the said Criminals. on their being commited to any of the said Goals, by EDWD WM. GRAY, Sheriff.",https://www.marronnage.info/fr/document.php?id=11677,en,"['Canadian', 'german']",[],[],[],"['canadian', 'german']",['soldier'],"['hair', 'hair']","['five  ten', 'five  four', 'five  two']","[5, 10, 5, 4, 5, 2]","['eight ', 'twenty ']","[8, 20]",[],[],[],[],[],[],[],"[70, 64, 62]",['eight dollars'],[243],[8]
45,Bas-Canada,Montreal Gazette,1796-11-21,"Montreal to wit Broke out of and escaped from the Common Goal of the said District in the night between the 14 and 15 inst. the following prisoners, to wit. Noah Drew and Moses Little Bailey, convisted of uttering and passing false and counterfeit money, Recompence Tiffany, charged with suspicion of circulating false money and Thomas Etherington, a mulatto charged with stearling a dwelling house. - The said Noah Drew is about 27 years of age, about 5 feet 7 inches high, fair complexion and black hair, had on a blue coat, black waistcoat olive colored breechers and white hat, Moses Little Bailey is about 20 years of age, about 5 feet 2 inches high, pale complexion and light colored hair, had a grey nankeen coat, waistcoat and trowsers, and a black hat. Recompence Tiffany is about 30 years of age, 5 feet 7 inches high, fair complexion and light brown hair, had on a short brown coat, a stript corduroy waistcoat and light blue cloth trowsers. Thomas Etherington is about 18 years of age, about 5 feet 4 inches high, very slender and an ill looking countenance, had on a brown bath coating jacket and trowsers, an old black hat, and walks somewhat lame. JACOB KUHN Goaler                       All Captains of militia, in the several Parishs, as well as all Constables and other Peace officiers in and for the District aforsaid, are required to use their utmost diligeant to apprehed the above named criminals and them to commit to any of his Majest'ys Gaols in this Province, the respective keepers whereof are hereby required to receive them into their custody, and them safeky to keep, until they shall di discharged by due course of Law; and as a further encouragement a reward of 40 shillings will be paid of each of the criminals on their being commited as aforesaid with all resonable expences by EDWD. WM: GRAY sheriff. Montreal 20th Nov. 1796.",https://www.marronnage.info/fr/document.php?id=11679,en,[],[],[],[],[],[],"['hair', 'hair', 'hair']","['5  7', '5  2', '5  7', '5  4']","[5, 7, 5, 2, 5, 7, 5, 4]","['27 ', '20 ', '30 ', '18 ']","[27, 20, 30, 18]",[],[],[],[],[],[],[],"[67, 62, 67, 64]",[],[],[]
46,Bas-Canada,Montreal Gazette,1798-08-20,"Nine Dollars Reward. RAN away from the Subscriber, on the 12th instant, a Negro man names Robin or Bob he is about five feet six inches high, had on when he went away, a coarse shirt and trowsers, a light coloroud cloth waiscoat, felt hat, and old shoes, also a Negro Woman named Lydia or Lil, partly of the mulatto colour, about five feet high had on a blue and white striped short gown, a blue druggit petticoat and black silk bonnet, she is thick and well set, they may possibly change their cloathes; they took with them a mulatto chilld, named Jane about four years old. Any person taking up and securing said Negroes and Child, so that the owner gets them again, shall have the above reward and all reasonable charges paid by, JAMES FRAZER. N.S. All masters of vessels and all others are others are hereby forbid to harbour, employ, carry off, or conceal, said negroes, as they will be prosecuted in the highest manner, the said James Frazer hath the Protection of Government for said negroes. Current of ST. Mary near Montreal, August 12th 1798.",https://www.marronnage.info/fr/document.php?id=11680,en,[],"['named Lydia', 'named Jane']","['lydia', 'jane']",[],[],[],[],"['five  six', 'five  high']","[5, 6, 5, 0]",['four '],[4],[],['man'],['Woman'],[],[],[1],[1],"[66, 60]",['nine dollars'],[220],[9]
47,Bas-Canada,Canadian Courant,1810-04-23,"RUN AWAY From the Subsciber, on the night of the 24 th inst, an intended Black Girl, by Name of EVE; she had a mark on her forehead occasioned by the Small-Pox. Whoever will apprehend and deliver her into the care of Mr. WM. POLLEY, will receive Five Dollars Reward, and all necessary charges paid.  All persons are hereby forbid harbouring or trusting her upon the penalyty  of the law. BORUCK B. LEVY Montreal March 26th 1810.",https://www.marronnage.info/fr/document.php?id=11684,en,[],['Name of EVE'],['eve'],[],[],[],['forehead'],[],[],[],[],[],[],['Girl'],[],[],[],[1],[],['five dollars'],[122],[5]
